login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
imagejan,imagejan/beakerx,2019-02-26T10:20:05Z,0,0,Java,True,False,apache-2.0
imagejan,imagejan/betaseg.github.io,2022-04-25T13:41:02Z,0,0,,True,True,
imagejan,imagejan/bigdataviewer-core,2020-08-04T10:15:03Z,0,0,,True,True,other
imagejan,imagejan/bigdataviewer-ui-panel,2019-11-26T21:21:40Z,0,0,,True,True,
imagejan,imagejan/bigdataviewer-vistools,2018-02-23T11:55:25Z,0,0,Java,True,True,
imagejan,imagejan/BigStitcher,2018-09-20T12:17:19Z,0,0,Java,True,True,gpl-2.0
imagejan,imagejan/BigTrace,2022-05-11T13:55:28Z,1,1,,True,True,gpl-3.0
imagejan,imagejan/bill_duncan,2019-03-12T08:27:45Z,0,0,Jupyter Notebook,True,True,
imagejan,imagejan/biobeam,2018-09-27T08:36:58Z,0,0,Python,True,True,bsd-3-clause
imagejan,imagejan/bioformats,2014-03-24T18:16:19Z,0,0,Java,True,True,gpl-2.0
imagejan,imagejan/bioimagebook.github.io,2022-09-26T20:01:31Z,1,1,,True,False,
imagejan,imagejan/biojava,2021-06-24T15:34:11Z,0,0,,True,False,lgpl-2.1
imagejan,imagejan/BioVoxxel_Toolbox,2017-02-27T11:44:52Z,0,0,Java,True,True,bsd-3-clause
imagejan,imagejan/blind-experiment,2018-08-22T15:45:21Z,5,5,Java,True,True,gpl-3.0
imagejan,imagejan/bokeh,2016-09-09T12:39:15Z,0,0,Python,True,True,bsd-3-clause
imagejan,imagejan/BoneJ2,2017-10-17T07:38:29Z,0,0,Java,True,True,bsd-2-clause
imagejan,imagejan/Bug_Submitter,2014-06-25T14:37:55Z,0,0,Java,True,True,
imagejan,imagejan/build-a-binder.github.io,2018-06-12T14:31:45Z,0,0,HTML,True,False,bsd-3-clause
imagejan,imagejan/cellpose,2021-03-11T20:55:04Z,0,0,,True,True,bsd-3-clause
imagejan,imagejan/CellProfiler,2019-03-23T21:06:26Z,0,0,Python,True,True,other
imagejan,imagejan/CHBG,2016-07-19T12:45:11Z,0,0,Java,True,True,
imagejan,imagejan/ClearMap2,2020-09-27T19:23:30Z,0,0,,True,True,gpl-3.0
imagejan,imagejan/clearvolume,2019-02-25T11:22:06Z,0,0,Java,True,True,lgpl-3.0
imagejan,imagejan/clearvolume.github.io,2019-02-25T11:18:27Z,0,0,HTML,True,True,
imagejan,imagejan/clij,2019-02-15T19:54:10Z,0,0,Java,True,True,
imagejan,imagejan/clij2-docs,2021-07-02T08:51:50Z,0,0,,True,True,other
imagejan,imagejan/Colocalisation_Analysis,2016-06-16T14:57:07Z,0,0,Java,True,True,
imagejan,imagejan/Color_Histogram,2014-09-03T11:16:43Z,0,0,Java,True,True,
imagejan,imagejan/contributor_covenant,2019-12-13T13:24:20Z,0,0,,True,False,other
imagejan,imagejan/Correct_3D_Drift,2017-05-10T13:08:36Z,0,0,Python,True,True,gpl-3.0
imagejan,imagejan/cytominer,2018-10-09T08:56:07Z,0,0,R,True,True,other
imagejan,imagejan/DaskCourse,2020-02-11T08:50:49Z,0,0,,True,True,
imagejan,imagejan/DeepLabCut,2018-11-15T11:34:46Z,0,0,Python,True,True,lgpl-3.0
imagejan,imagejan/DeformingMesh3D-plugin,2023-03-13T15:23:00Z,1,1,Java,True,True,mit
imagejan,imagejan/Descriptor_based_registration,2015-12-09T13:28:06Z,0,0,Java,True,True,
imagejan,imagejan/discourse,2017-08-11T09:31:19Z,0,0,Ruby,True,True,gpl-2.0
imagejan,imagejan/ec-clem,2019-03-15T12:41:38Z,0,0,Java,True,True,
imagejan,imagejan/example-imagej-command,2017-11-02T14:23:38Z,0,0,Java,True,True,
imagejan,imagejan/ez_zarr,2024-08-23T11:34:17Z,0,0,,True,True,mit
imagejan,imagejan/facilipy,2012-07-25T13:29:59Z,1,1,Python,True,True,
imagejan,imagejan/faim-ipa-feedstock,2024-08-21T13:51:38Z,0,0,,True,False,bsd-3-clause
imagejan,imagejan/faim-jetraw-playground,2022-11-30T14:41:47Z,0,0,,True,True,
imagejan,imagejan/feature-demo,2017-10-24T12:21:03Z,0,0,,True,True,
imagejan,imagejan/fiji,2014-07-21T12:26:15Z,0,0,Python,True,False,
imagejan,imagejan/fiji-javadoc,2018-06-12T14:56:58Z,0,0,Shell,True,True,
imagejan,imagejan/fiji-plugin-morphometry,2018-12-13T14:36:15Z,0,0,Java,True,True,
imagejan,imagejan/FijiRelax,2021-05-31T14:50:23Z,0,0,,True,True,
imagejan,imagejan/fly-reg,2021-04-19T20:21:41Z,0,0,,True,True,
imagejan,imagejan/FunctionFit,2023-10-18T08:47:54Z,0,0,,True,True,bsd-3-clause
imagejan,imagejan/ggforce,2016-09-06T11:03:26Z,0,0,R,True,True,
imagejan,imagejan/ggthemes,2016-12-14T15:00:03Z,0,0,R,True,True,
imagejan,imagejan/GitHub,2016-09-05T12:00:05Z,0,0,PHP,True,False,other
imagejan,imagejan/gitpitch,2017-10-05T10:02:04Z,0,0,Java,True,True,mit
imagejan,imagejan/GraphCutDemo,2015-05-29T11:57:17Z,0,0,Java,True,True,
imagejan,imagejan/Graph_Cut,2015-04-01T10:59:54Z,0,0,Java,True,True,
imagejan,imagejan/heroku-westerkamp,2017-07-21T16:55:46Z,0,0,Python,True,True,
imagejan,imagejan/hrm,2018-07-05T11:28:23Z,0,0,PHP,True,False,other
imagejan,imagejan/ij-ellipsesplit,2016-06-22T12:25:31Z,0,0,Java,True,True,mit
imagejan,imagejan/IJ-OpenCV,2018-08-20T12:23:19Z,0,0,Java,True,True,
imagejan,imagejan/ij-particlesizer,2017-06-28T08:09:16Z,0,0,Java,True,True,mit
imagejan,imagejan/ij-trajectory-classifier,2017-08-29T13:58:34Z,0,0,Java,True,True,mit
imagejan,imagejan/ij1-tests,2015-04-17T15:14:32Z,0,0,Java,True,True,other
imagejan,imagejan/ijp-kheops,2020-06-25T12:35:14Z,0,0,Java,True,True,other
imagejan,imagejan/ilastik,2019-03-23T21:09:36Z,0,0,Python,True,True,other
imagejan,imagejan/ilastik.github.io,2016-07-15T11:15:13Z,0,0,CSS,True,True,other
imagejan,imagejan/ilastik4ij,2020-02-20T20:05:49Z,0,0,,True,True,mit
imagejan,imagejan/image-processing-courses,2018-03-11T18:55:25Z,3,3,,True,True,
imagejan,imagejan/image-transform-converters,2020-07-22T13:44:24Z,0,0,Java,True,True,bsd-2-clause
imagejan,imagejan/imagej-cluster,2020-11-13T13:46:04Z,0,0,,True,True,
imagejan,imagejan/imagej-javadoc,2016-11-07T09:54:06Z,0,0,Perl6,True,True,other
imagejan,imagejan/imagej-legacy,2015-06-02T12:05:05Z,0,0,Java,True,True,other
imagejan,imagejan/imagej-logo,2018-03-04T15:33:54Z,1,1,Groovy,True,True,
imagejan,imagejan/imagej-macros,2020-08-26T18:03:50Z,0,0,,True,True,
imagejan,imagejan/imagej-plugins,2013-10-18T11:46:10Z,0,0,Java,True,True,
imagejan,imagejan/imagej-search,2015-10-16T06:59:55Z,0,0,HTML,True,True,
imagejan,imagejan/imagej-server,2017-03-30T12:29:27Z,0,0,Java,True,True,apache-2.0
imagejan,imagejan/imagej-tutorials,2015-08-27T10:44:36Z,0,0,Jupyter Notebook,True,True,
imagejan,imagejan/imagej-ui-swing,2015-04-10T10:48:39Z,0,0,Java,True,True,other
imagejan,imagejan/imagej-updater,2015-08-13T19:01:20Z,0,0,Java,True,True,other
imagejan,imagejan/imagej-utils,2020-08-07T11:14:12Z,0,0,,True,True,
imagejan,imagejan/imagej1,2016-08-10T10:59:01Z,0,0,Java,True,False,
imagejan,imagejan/ImageJA,2016-08-10T10:56:31Z,0,0,Java,True,False,
imagejan,imagejan/imagejan,2020-10-26T20:43:05Z,0,0,,True,True,
imagejan,imagejan/imageplot,2017-05-16T08:56:23Z,0,0,Java,True,True,
imagejan,imagejan/imagey,2018-02-09T19:08:45Z,0,0,Python,True,True,
imagejan,imagejan/imaris-writer,2020-08-11T06:51:04Z,0,0,Java,True,True,
imagejan,imagejan/imcf-fiji-scripts,2019-05-09T10:32:02Z,0,0,Python,True,True,gpl-3.0
imagejan,imagejan/imglib2,2020-01-24T14:28:35Z,0,0,Java,True,False,other
imagejan,imagejan/imglib2-algorithm-gpl,2020-08-22T20:55:12Z,0,0,,True,True,gpl-2.0
imagejan,imagejan/imglib2-cache-examples,2017-05-30T15:42:45Z,0,0,,True,True,
imagejan,imagejan/imglib2-javadoc,2019-06-10T19:17:26Z,0,0,Shell,True,True,
imagejan,imagejan/imglib2-roi,2018-09-21T15:02:24Z,0,0,Java,True,True,other
charnley,charnley/algorithms_and_data_structures,2018-01-11T14:18:41Z,0,0,C++,True,True,gpl-2.0
charnley,charnley/babel,2015-08-05T13:42:52Z,0,0,JavaScript,True,True,mit
charnley,charnley/bayes-mndo,2020-06-16T17:58:41Z,0,0,,True,True,mit
charnley,charnley/beamer_ucph,2014-10-02T12:22:06Z,0,0,TeX,True,True,
charnley,charnley/blog,2022-09-10T13:01:31Z,1,1,,True,True,mit
charnley,charnley/calcit,2019-06-21T11:47:47Z,0,0,Python,True,False,mit
charnley,charnley/carbon-svelte-app,2022-07-22T06:56:23Z,0,0,Svelte,False,False,
charnley,charnley/charnley,2020-07-13T17:12:47Z,0,0,,True,True,
charnley,charnley/check-sdf,2018-01-09T11:51:37Z,0,0,Python,True,True,mit
charnley,charnley/chemhelp,2019-07-08T12:11:39Z,3,3,Python,True,True,mit
charnley,charnley/conformer_search,2016-02-13T17:54:17Z,0,0,Python,True,True,mit
charnley,charnley/convert-in-terminal,2017-03-06T14:13:48Z,2,2,Python,True,True,mit
charnley,charnley/data2csv,2016-11-19T19:37:12Z,0,0,Python,True,True,mit
charnley,charnley/debian-cluster-configuration,2015-03-26T14:56:58Z,0,0,Shell,True,True,mit
charnley,charnley/dftd3-wrapper,2014-12-21T11:12:30Z,0,0,FORTRAN,True,True,gpl-2.0
charnley,charnley/dlib,2018-01-11T19:32:14Z,0,0,C++,True,False,
charnley,charnley/doi2bib,2016-04-18T11:23:22Z,2,2,Shell,True,True,mit
charnley,charnley/dotfiles,2013-01-27T16:26:48Z,4,4,Shell,False,False,
charnley,charnley/dotfiles.x,2013-12-31T17:10:02Z,4,4,Python,True,True,
charnley,charnley/ghof,2017-10-19T15:04:36Z,0,0,Python,True,True,mit
charnley,charnley/inertia,2019-04-04T13:22:37Z,0,0,Python,True,True,mit
charnley,charnley/LAP-solvers,2018-12-04T13:25:37Z,0,0,Python,True,True,
charnley,charnley/libopenmndo,2018-01-12T09:45:27Z,0,0,Fortran,True,True,mit
charnley,charnley/little_shits,2016-05-31T13:36:16Z,0,0,Python,True,True,mit
charnley,charnley/matplotlib-colourmap-generator,2012-10-03T12:46:25Z,0,0,Python,True,True,
charnley,charnley/matplotlib-header,2014-02-04T12:51:56Z,0,0,,True,True,bsd-2-clause
charnley,charnley/matplotlib-views,2020-05-03T17:26:09Z,1,1,Jupyter Notebook,True,True,mit
charnley,charnley/matplotlib_examples,2013-08-06T13:14:10Z,0,0,Python,True,True,
charnley,charnley/megawordsmemoryconverter,2014-06-26T19:58:00Z,0,0,Python,True,True,mit
charnley,charnley/mfls,2017-09-01T17:16:26Z,0,0,,True,True,mit
charnley,charnley/molecularGSM,2017-09-02T07:17:51Z,0,0,C++,True,True,mit
charnley,charnley/molget,2016-06-22T07:44:54Z,0,0,Shell,True,True,mit
charnley,charnley/MonkeyType,2024-01-26T10:46:40Z,0,0,,True,False,other
charnley,charnley/my-nvimrc,2022-03-05T15:07:18Z,0,0,,True,False,
charnley,charnley/nn-timesheet,2019-03-03T12:44:57Z,0,0,Python,True,True,
charnley,charnley/no-place-like-tilde,2018-12-26T14:21:32Z,0,0,Python,True,True,mit
charnley,charnley/no-setup,2012-08-16T10:52:30Z,7,7,Shell,True,True,
charnley,charnley/optimize_gamess_parameters,2017-06-05T17:31:42Z,1,1,Python,True,True,mit
charnley,charnley/programming-exercises,2018-08-05T15:18:00Z,0,0,,True,True,mit
charnley,charnley/protonation-learning,2019-09-25T10:28:09Z,1,1,Python,True,True,mit
charnley,charnley/py-ml-env,2019-02-11T11:38:50Z,0,0,Makefile,True,True,
charnley,charnley/pyscf,2018-01-11T19:31:02Z,0,0,Python,True,True,bsd-2-clause
charnley,charnley/python-experiments,2013-08-06T08:55:21Z,0,0,,True,True,gpl-2.0
charnley,charnley/qml,2018-07-17T15:58:45Z,0,0,Python,True,True,mit
charnley,charnley/qml-conformers,2018-10-02T10:25:52Z,2,2,Python,True,True,mit
charnley,charnley/qml-md,2018-09-24T09:34:37Z,1,1,Python,True,True,
charnley,charnley/qml-similarity,2018-10-08T10:44:48Z,0,0,Python,True,True,
charnley,charnley/qml-tutorial-forces,2019-09-14T10:57:49Z,4,4,Jupyter Notebook,True,True,mit
charnley,charnley/qmlmpi,2018-07-20T10:14:38Z,0,0,Fortran,True,True,mit
charnley,charnley/regiosqm,2022-01-26T19:46:58Z,1,1,Svelte,True,True,mit
charnley,charnley/rmsd,2013-04-24T22:46:14Z,498,498,Python,False,False,bsd-2-clause
charnley,charnley/rungms,2017-09-26T14:14:46Z,0,0,,True,True,mit
charnley,charnley/slurm_submit,2017-01-27T21:59:59Z,0,0,Shell,True,True,mit
charnley,charnley/solvent-parameters,2017-03-05T10:53:26Z,0,0,Python,True,True,mit
charnley,charnley/sqlite-hpc-test,2022-04-03T18:37:27Z,0,0,Python,True,True,
charnley,charnley/staged-recipes,2021-01-24T15:26:12Z,0,0,,True,False,bsd-3-clause
charnley,charnley/statsig,2016-12-27T09:17:16Z,0,0,Python,True,True,mit
charnley,charnley/SuperResolution,2020-02-07T14:14:13Z,0,0,,True,True,
charnley,charnley/tutorial,2018-04-05T15:19:08Z,1,1,Python,True,True,mit
charnley,charnley/UGM_2021,2021-10-15T16:55:16Z,0,0,Jupyter Notebook,True,True,
charnley,charnley/various_dockerfiles,2020-03-27T12:22:20Z,0,0,,True,True,
charnley,charnley/web-user-interface,2013-11-22T21:44:53Z,2,2,CSS,True,True,gpl-2.0
charnley,charnley/xyz2mol,2019-09-09T14:57:34Z,2,2,Python,True,True,mit
charnley,charnley/xyz2tex,2014-07-24T11:51:12Z,0,0,,True,True,gpl-2.0
charnley,charnley/zigbee2mqtt.io,2024-01-22T22:42:31Z,0,0,,True,False,gpl-3.0
rneher,rneher/augur,2014-09-27T13:08:35Z,1,1,,True,True,
rneher,rneher/auspice,2015-01-04T20:02:24Z,0,0,JavaScript,True,True,
rneher,rneher/betatree,2014-10-02T12:42:37Z,0,0,Python,True,True,mit
rneher,rneher/bioconda-recipes,2019-06-27T10:51:02Z,0,0,Shell,True,True,
rneher,rneher/biopython,2016-10-23T20:38:59Z,1,1,Python,True,False,other
rneher,rneher/DiplomArbeit_Percolation,2019-08-24T10:36:11Z,0,0,PostScript,True,True,
rneher,rneher/Dissertation_DynamicsOfDNA,2019-08-24T17:41:55Z,0,0,TeX,True,True,
rneher,rneher/FitnessInference,2014-08-27T20:53:42Z,10,10,Python,True,True,mit
rneher,rneher/FluByCountry,2019-07-22T15:34:22Z,0,0,,True,True,
rneher,rneher/flu_speciation,2018-05-01T16:53:23Z,1,1,Python,True,True,
rneher,rneher/GNOME,2019-02-27T11:52:22Z,0,0,Python,True,True,
rneher,rneher/h5_cattle_genome,2024-05-09T15:16:35Z,0,0,,True,True,
rneher,rneher/measles,2019-07-12T08:29:48Z,1,1,,True,True,
rneher,rneher/NAflu,2019-12-13T16:00:39Z,0,0,,True,True,
rneher,rneher/nextflu,2015-01-26T21:59:03Z,0,0,Python,True,True,
rneher,rneher/nextflu2,2016-06-05T14:26:05Z,0,0,CSS,True,True,
rneher,rneher/organic-box-factory,2017-06-04T16:58:24Z,0,0,Shell,True,True,mit
rneher,rneher/pipeline-resources,2021-10-28T14:19:07Z,0,0,,True,True,apache-2.0
rneher,rneher/qbio2017,2017-08-22T00:05:57Z,0,0,Python,True,True,
rneher,rneher/Wuhan-BCov,2020-01-12T16:48:44Z,0,0,Python,True,True,
syzer,syzer/11_clockchain,2017-11-01T13:33:08Z,0,0,HTML,True,True,
syzer,syzer/2000kcal,2017-02-11T11:13:37Z,0,0,,True,True,
syzer,syzer/2018-fintech-games-regex-solver,2018-03-16T18:46:15Z,1,1,JavaScript,True,True,
syzer,syzer/2018-hack-n-lead,2018-06-16T12:08:56Z,4,4,HTML,True,True,
syzer,syzer/ab-testing-tool,2016-09-28T23:35:19Z,0,0,JavaScript,True,True,
syzer,syzer/afraid-to-commit,2014-02-22T10:31:10Z,0,0,,True,True,bsd-2-clause
syzer,syzer/airomem,2016-12-01T18:27:23Z,1,1,JavaScript,True,True,apache-2.0
syzer,syzer/akka,2014-01-20T19:28:33Z,0,0,Scala,True,False,other
syzer,syzer/alert-vue2-webpack2,2017-05-25T14:58:12Z,0,0,JavaScript,True,True,
syzer,syzer/algo-course-2016,2016-03-28T00:53:46Z,2,2,Python,True,True,
syzer,syzer/anaconda,2015-01-25T19:08:42Z,0,0,Go,True,True,mit
syzer,syzer/anatine,2017-01-18T17:19:53Z,0,0,JavaScript,True,False,mit
syzer,syzer/angular-bootstrap-datetimepicker-directive,2015-06-09T09:59:13Z,0,0,HTML,True,True,mit
syzer,syzer/angular-decorators,2015-04-17T18:29:15Z,1,1,JavaScript,True,True,
syzer,syzer/angular-file-upload,2014-07-15T13:29:52Z,0,0,,True,True,mit
syzer,syzer/angular-formly,2015-06-26T11:25:03Z,0,0,JavaScript,True,True,mit
syzer,syzer/angular-google-maps,2014-10-27T15:37:50Z,0,0,,True,True,
syzer,syzer/angular-inviewport,2019-11-13T14:01:16Z,0,0,,True,True,mit
syzer,syzer/angular-material-course,2020-02-06T16:01:07Z,0,0,,True,True,mit
syzer,syzer/angular-meteor,2015-06-21T18:57:32Z,0,0,HTML,True,True,mit
syzer,syzer/angular-motion,2014-08-04T15:15:01Z,0,0,,True,True,mit
syzer,syzer/angular-qAll,2014-10-02T14:59:20Z,1,1,JavaScript,True,True,mit
syzer,syzer/angular-socket-io,2015-07-06T17:46:27Z,0,0,JavaScript,True,True,
syzer,syzer/angular-wesnoth-tiles,2016-02-24T18:27:00Z,0,0,TypeScript,True,True,gpl-2.0
syzer,syzer/anypixel,2016-12-22T16:06:43Z,0,0,C,True,True,apache-2.0
syzer,syzer/apollo-server-example,2020-03-24T15:35:04Z,0,0,,True,True,
syzer,syzer/aragon,2018-09-24T17:06:29Z,0,0,JavaScript,True,False,agpl-3.0
syzer,syzer/arango-db-evaluation,2017-03-15T12:04:01Z,0,0,JavaScript,True,True,
syzer,syzer/arima,2023-03-20T12:06:57Z,1,1,,True,True,
syzer,syzer/assemblino.js,2017-10-10T23:08:02Z,0,0,JavaScript,True,True,mit
syzer,syzer/assistant-ai,2017-02-16T00:01:49Z,0,0,JavaScript,True,True,
syzer,syzer/async,2014-07-02T15:48:47Z,0,0,,True,True,mit
syzer,syzer/awesome-deep-learning-papers,2017-03-14T21:57:57Z,0,0,TeX,True,True,
syzer,syzer/Awesome-Scene-Text-Recognition,2018-10-24T12:26:50Z,0,0,,True,True,
syzer,syzer/awk-raycaster,2016-01-14T17:38:36Z,0,0,Awk,True,False,mit
syzer,syzer/axios-cache-adapter,2017-10-23T18:25:34Z,0,0,JavaScript,True,True,mit
syzer,syzer/babel-watch,2018-02-13T14:26:36Z,0,0,JavaScript,True,True,mit
syzer,syzer/bamboo,2019-12-10T14:47:44Z,0,0,,True,True,cc-by-sa-4.0
syzer,syzer/Barbershop,2022-05-01T19:46:18Z,1,1,,True,True,mit
syzer,syzer/basel-js-es6,2015-11-25T17:54:30Z,1,1,JavaScript,True,True,
syzer,syzer/baselines,2017-06-01T10:18:02Z,0,0,Python,True,True,mit
syzer,syzer/baselmigration,2018-10-31T19:31:18Z,0,0,JavaScript,True,True,mit
syzer,syzer/bash-game-of-life-2017,2017-11-18T15:40:00Z,1,1,Shell,True,True,
syzer,syzer/battle-bots,2022-07-11T15:03:59Z,0,0,Rust,True,True,
syzer,syzer/baucis,2014-08-22T07:25:36Z,0,0,,True,True,mit
syzer,syzer/beacon-platform,2016-09-16T20:00:51Z,0,0,,True,False,apache-2.0
syzer,syzer/benchmark-browsers,2014-11-14T14:27:35Z,2,2,JavaScript,True,True,
syzer,syzer/BIMserver,2015-07-16T15:23:03Z,0,0,Java,True,True,
syzer,syzer/blog,2015-01-16T01:04:54Z,1,1,JavaScript,True,True,
syzer,syzer/bluebird,2014-10-02T18:58:27Z,0,0,,True,True,mit
syzer,syzer/blueprint,2016-12-18T13:45:06Z,0,0,TypeScript,True,True,other
syzer,syzer/Boostnote,2017-10-24T18:34:07Z,0,0,JavaScript,True,True,other
syzer,syzer/boostnote-mobile,2018-10-19T10:43:52Z,0,0,JavaScript,True,True,mit
syzer,syzer/bouncing-band,2022-09-17T11:38:51Z,0,0,,True,True,gpl-3.0
syzer,syzer/bower-lockfile-resolver,2015-10-15T08:38:26Z,1,1,,True,True,
syzer,syzer/brain-extension.js,2017-10-10T23:11:15Z,0,0,JavaScript,True,True,mit
syzer,syzer/brainfuck-clj,2014-04-04T13:19:16Z,0,0,Clojure,True,True,epl-1.0
syzer,syzer/Brainfunk,2014-04-04T13:15:03Z,0,0,Erlang,True,True,
syzer,syzer/buffalo,2017-01-13T12:46:17Z,1,1,Go,True,True,mit
syzer,syzer/caffe,2016-01-26T19:46:02Z,0,0,C++,True,True,other
syzer,syzer/canviz,2015-06-01T12:19:07Z,0,0,JavaScript,True,False,
syzer,syzer/cardiac-segmentation,2018-03-15T18:45:07Z,0,0,Jupyter Notebook,True,True,mit
syzer,syzer/cdc-workshop,2017-03-13T17:11:51Z,0,0,Java,True,True,
syzer,syzer/challenge_word_classifier,2016-05-09T11:44:25Z,1,1,,True,True,
syzer,syzer/chargebee-not-behaving-well,2022-10-14T07:57:20Z,0,0,JavaScript,True,True,
syzer,syzer/chart-stream,2017-01-29T17:49:39Z,0,0,CSS,True,True,mit
syzer,syzer/Chat-API,2015-06-02T13:36:04Z,0,0,PHP,True,True,mit
syzer,syzer/chat.io,2016-09-02T18:11:44Z,0,0,JavaScript,True,True,mit
syzer,syzer/ChessData,2015-01-19T15:57:19Z,1,1,Python,True,True,
syzer,syzer/choo-hello-world,2017-05-25T14:02:44Z,0,0,CSS,True,True,
syzer,syzer/chrome-react-seo-extension,2022-07-06T07:33:22Z,0,0,,True,True,
syzer,syzer/CitySuggestionAPI,2019-10-16T12:09:41Z,0,0,,True,True,mit
syzer,syzer/clojure-book,2017-06-18T11:23:12Z,0,0,Clojure,True,True,epl-1.0
syzer,syzer/clojure-for-true-brave,2017-06-29T19:43:12Z,0,0,,True,True,
syzer,syzer/clojure-koans,2015-06-20T10:01:33Z,0,0,Clojure,True,True,
syzer,syzer/cnpmjs.org,2014-08-04T14:55:28Z,0,0,,True,True,other
syzer,syzer/co-routine,2016-10-23T19:57:19Z,1,1,JavaScript,True,True,
syzer,syzer/code-jam-2016-qualify,2016-04-10T02:41:51Z,0,0,JavaScript,True,True,
syzer,syzer/code-style-detector,2014-12-24T12:40:23Z,0,0,JavaScript,True,True,mit
syzer,syzer/codeclimate,2015-09-05T18:11:15Z,0,0,Ruby,True,True,mit
syzer,syzer/codeEval,2016-05-13T07:37:46Z,0,0,JavaScript,True,True,
syzer,syzer/CodeFlower,2016-05-01T18:52:02Z,0,0,JavaScript,True,True,mit
syzer,syzer/codejamscoreboard,2016-04-16T04:54:52Z,0,0,TypeScript,True,True,
syzer,syzer/codeRetreat-2018-with-stephanos,2018-11-17T11:07:41Z,0,0,JavaScript,True,True,
syzer,syzer/compliment-as-a-service,2018-11-28T14:11:29Z,2,2,JavaScript,True,True,mit
syzer,syzer/conductor,2016-12-16T07:27:59Z,0,0,JavaScript,True,True,apache-2.0
syzer,syzer/connect-mongo,2014-09-18T09:05:01Z,1,1,,True,True,
syzer,syzer/cornerstoneWebImageLoader,2021-09-10T08:02:17Z,0,0,,True,True,mit
syzer,syzer/cors-anywhere,2021-01-19T08:32:37Z,0,0,,True,True,
syzer,syzer/cosmos-blockchain-app,2019-06-14T16:50:08Z,1,1,Go,True,True,
syzer,syzer/countries,2016-12-30T19:21:36Z,0,0,PHP,True,False,other
syzer,syzer/coursera-dl,2016-06-13T10:55:43Z,0,0,HTML,True,True,lgpl-3.0
syzer,syzer/courses,2014-09-01T15:45:39Z,0,0,JavaScript,True,True,
syzer,syzer/Creating-maps-in-R,2015-01-28T13:31:08Z,0,0,TeX,True,True,
syzer,syzer/crossfilter,2019-11-06T14:02:17Z,0,0,,True,True,other
syzer,syzer/Cyber-Orb,2015-10-14T13:17:07Z,1,1,JavaScript,True,True,other
syzer,syzer/cylon,2020-03-28T21:37:49Z,0,0,,True,True,other
syzer,syzer/cylon-i2c,2020-03-28T21:21:40Z,0,0,JavaScript,True,True,other
syzer,syzer/d3-stenciljs-dashboard,2020-06-12T05:49:40Z,0,0,TypeScript,True,True,mit
syzer,syzer/dagre-d3,2016-12-06T16:26:21Z,0,0,JavaScript,True,True,mit
jkarni,jkarni/action-test,2021-09-19T12:33:09Z,0,0,JavaScript,True,True,
jkarni,jkarni/aeson,2015-09-23T12:22:07Z,0,0,Haskell,True,True,other
jkarni,jkarni/aeson-pretty,2016-07-01T12:20:47Z,0,0,Haskell,True,True,bsd-3-clause
jkarni,jkarni/alejandra,2022-03-04T21:04:01Z,0,0,,True,False,unlicense
jkarni,jkarni/amazonka,2020-10-29T13:43:14Z,0,0,Haskell,True,False,other
jkarni,jkarni/apiary-benchmark,2015-06-02T08:25:01Z,0,0,Haskell,True,True,mit
jkarni,jkarni/autospec,2015-04-23T14:15:04Z,0,0,Haskell,True,True,
jkarni,jkarni/Ayumu,2013-05-27T02:06:27Z,3,3,Haskell,True,True,other
jkarni,jkarni/backprop,2019-12-27T17:43:18Z,0,0,,True,True,bsd-3-clause
jkarni,jkarni/bad-tech,2019-11-20T13:55:04Z,0,0,HTML,True,True,
jkarni,jkarni/blabla,2019-03-05T13:47:03Z,0,0,,True,True,
jkarni,jkarni/blablabla,2019-03-05T13:53:49Z,0,0,,True,True,
jkarni,jkarni/bleTalkNov2017,2017-10-18T19:10:33Z,0,0,Haskell,True,True,bsd-3-clause
jkarni,jkarni/blog,2015-07-28T17:26:27Z,0,0,JavaScript,True,True,mit
jkarni,jkarni/blup,2024-09-05T08:41:00Z,0,0,Haskell,True,True,
jkarni,jkarni/bobkonf,2016-01-26T18:52:06Z,0,0,Haskell,True,True,bsd-3-clause
jkarni,jkarni/boolean-normal-forms,2016-01-20T23:38:59Z,0,0,Haskell,True,True,mit
jkarni,jkarni/bostonServant,2015-11-05T00:11:04Z,3,3,Haskell,True,True,other
jkarni,jkarni/bound,2018-05-08T08:23:11Z,0,0,Haskell,True,True,other
jkarni,jkarni/commercialhaskell,2016-07-12T18:06:22Z,0,0,,True,True,
jkarni,jkarni/configifier,2015-07-14T09:39:32Z,0,0,Haskell,True,True,agpl-3.0
jkarni,jkarni/cookie,2016-10-13T10:12:12Z,0,0,Haskell,True,True,mit
jkarni,jkarni/cprelude,2016-07-08T17:21:44Z,1,1,Haskell,True,True,bsd-3-clause
jkarni,jkarni/curry-on-servant,2015-07-05T09:09:54Z,1,1,TeX,True,True,
jkarni,jkarni/d-bus,2017-03-13T21:43:06Z,0,0,Haskell,True,True,mit
jkarni,jkarni/decidable-validation,2016-01-25T16:19:57Z,0,0,Haskell,True,True,bsd-3-clause
jkarni,jkarni/demo,2022-02-11T18:07:48Z,0,0,,True,True,
jkarni,jkarni/doctest,2015-02-13T09:22:35Z,0,0,Haskell,True,False,mit
jkarni,jkarni/engine.io,2015-08-01T18:24:22Z,0,0,JavaScript,True,True,
